doplywy dekadowe do zb. Goczalkowice 1901-1990
1901
    11.600    10.719    12.239     6.398     7.546     7.056     3.013     4.785
     7.960     6.270     1.840     2.340    14.472    10.296     7.042    19.510
    14.980    18.180     8.580    14.665
1979
     8.903     3.342     2.373     3.925    16.183    10.215     8.321     5.084
    12.530     9.504     4.657     4.750    17.630    20.640    15.309     8.846
     5.030    14.022    13.622     4.998     2.595     1.216     1.423     1.500
     1.461     2.288     1.635     2.426     1.300     1.235     4.444     1.643
     2.056     1.158     1.860     3.003
1980
     2.828     5.572     6.980    10.055    10.189     7.961     4.729     1.858
     1.428     8.106     9.313     2.130     1.715     2.426     4.688    11.596
    12.320    12.490     7.529     3.772     1.665     4.230     3.084     7.305
    24.710     9.576    26.279    10.356    40.687     7.821     4.837    12.161
     5.912    11.874    27.000     6.945
1981
     3.085     6.232     5.185     2.570    10.241     7.012     7.499     3.058
     2.105     8.494     8.190     3.366    16.570    23.309     9.749     4.957
     2.656     1.839     6.510     2.528     1.792     3.026    12.091    24.700
     6.543     7.636    14.230     4.514     2.643    10.275    12.700    17.172
     4.772     2.761     7.280     9.309
1982
     5.490    11.776    19.798     8.930     6.554    14.780    25.996     3.740
     2.902     8.514     4.629     3.380     4.710     5.042     9.591    11.107
     5.226    12.333    12.270     7.476     5.210     2.198     2.286    15.020
    24.960    15.976     7.491     2.458     2.099     2.741     1.570     1.258
     1.344     1.298     1.500     1.000
1983
     1.000     1.342     1.358     1.215     3.239     9.471    20.380    17.140
    16.682    10.624     4.310     5.826    26.150    17.140    15.355    11.450
     9.412     5.331    10.570     4.600     2.130     1.482     6.094    11.385
     2.936     5.056     2.362     1.742     1.300     1.051     1.140     1.203
     1.000     1.028     1.425     1.129
1984
     1.000     1.000     1.342     1.533     0.700     5.513     2.696     1.140
     1.140     2.800     2.287     1.458     2.070     1.716     4.573    10.928
     4.916     1.601     3.790     7.804     2.844     2.200    10.156     7.580
    17.013     5.198     3.289     7.200     6.814     2.611     1.377     2.425
    14.548     7.158     3.140     2.664
1985
     1.203     1.342     2.086     1.355     1.857     1.494     1.212     1.000
     4.355     9.768     2.268     2.653    11.065    10.079    17.400    16.566
     6.688     4.529    14.978    16.264    13.845    18.180    11.800    11.350
     9.469     4.196     4.420    57.540    58.920     8.187     4.581     2.344
     1.578     2.287     6.320     3.250
1986
     1.190     1.606     3.272     8.580    19.930    13.132     5.256     7.258
     9.412     3.258     3.000     2.412     4.180    10.548     8.771    10.207
     7.838     6.109     1.992     2.332    13.877    22.440     8.429     2.160
     1.547     7.558     9.683     4.854     4.840     9.030     6.328     4.585
     2.138     1.462     1.135     1.369
1987
     1.538     1.400     0.588     0.270     1.732    13.749    16.961     4.026
     3.840     7.326    24.420     8.306     3.785     2.486    13.433    27.280
    25.940    17.210     5.758    10.584    26.164    22.060    12.822     5.710
     2.737     0.937     1.034     2.234     4.872     1.974     0.940     0.810
     3.384     3.384     3.715     5.071
1988
     2.816     6.000    13.342     8.360     8.189    30.882    11.771     3.346
     3.662    10.342     8.338     6.490     6.800    10.702    14.773    18.870
    14.164     6.319     3.059     1.174    11.895    11.436     6.777     3.070
     3.360     4.174     2.665     1.174     1.203     3.053     8.199     6.635
     5.544     2.499     3.225     2.259
1989
     2.778     1.174     5.608    10.405    18.310    15.300     8.790     8.316
     3.321     2.994     4.029    18.267     9.385     7.525     7.945     8.591
     5.432     6.034    30.763     8.778     5.898    10.316     8.251    15.250
     7.298     4.744     4.115     1.698     1.042     3.996    19.642     4.551
     2.822     6.600     5.185     3.057
1990
     2.783     2.594     3.102     1.345    13.960     7.309     2.100     2.176
     4.460     3.678     3.483     3.998     7.565     7.303     2.458     4.739
     6.172     8.708     4.889     2.282     4.401     2.696     2.634     2.180
     6.240     5.000     1.545     3.012     2.950     3.239     6.580    19.650
    13.980     4.810     2.140     1.513
